router,host,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med
2,50.0,14400.0,489.0,6952.0,2522.0,4429.0,1858.0,0.0,207.0,0.4233,0.0,11.1836,2515.5541,2190.3,2.3237,2.0,3830.3413,3622.0
2,60.0,14400.0,489.0,8165.0,2574.0,5591.0,1760.0,0.0,247.0,0.5051,0.0,9.4211,2409.0717,1936.3,2.4251,2.0,4321.7874,4101.3
2,70.0,14400.0,489.0,8162.0,2620.0,5540.0,1650.0,0.0,255.0,0.5215,0.0,9.2745,2634.6325,2172.7,2.3255,2.0,4822.8904,4600.5
2,500.0,10800.0,366.0,4731.0,1992.0,2738.0,38.0,0.0,176.0,0.4809,0.0,10.3182,2811.879,2529.8,2.5625,3.0,7475.9237,7998.2
2,80.0,14400.0,489.0,8214.0,2604.0,5609.0,1488.0,0.0,256.0,0.5235,0.0,9.1719,2960.9168,2591.2,2.5586,3.0,5262.0733,4955.4
2,90.0,14400.0,489.0,8008.0,2618.0,5388.0,1359.0,0.0,257.0,0.5256,0.0,9.1868,2867.5708,2230.0,2.5331,2.0,5630.9113,5256.6
2,100.0,14400.0,489.0,7882.0,2639.0,5242.0,1258.0,0.0,274.0,0.5603,0.0,8.6314,2950.9734,2404.4,2.4672,2.0,6173.8805,5967.1
2,110.0,14400.0,489.0,6751.0,2620.0,4128.0,1076.0,0.0,263.0,0.5378,0.0,8.962,3018.584,2332.8,2.5209,3.0,6498.1709,6381.9
2,40.0,21600.1,730.0,10143.0,3717.0,6424.0,3297.0,0.0,300.0,0.411,0.0,11.39,2681.3033,2020.8,2.41,2.0,3501.1316,3123.2
2,40.0,25200.1,852.0,11920.0,4362.0,7556.0,4053.0,0.0,359.0,0.4214,0.0,11.1504,2735.9819,2110.9,2.4067,2.0,3677.3183,3166.0
2,40.0,28800.1,975.0,13807.0,4994.0,8813.0,4725.0,0.0,422.0,0.4328,0.0,10.8341,2833.8509,2183.1,2.41,2.0,3754.1466,3208.7
2,50.0,18000.0,609.0,8788.0,3147.0,5640.0,2545.0,0.0,270.0,0.4433,0.0,10.6556,2610.9641,2309.3,2.4148,2.0,3948.4532,3707.9
2,40.0,32400.1,1096.0,15669.0,5671.0,9997.0,5447.0,0.0,478.0,0.4361,0.0,10.864,2848.0912,2190.6,2.4121,2.0,3777.9914,3227.1
2,50.0,21600.1,730.0,10774.0,3797.0,6975.0,3250.0,0.0,338.0,0.463,0.0,10.2337,2736.4056,2324.2,2.4586,2.0,4114.7274,3792.9
2,120.0,14400.0,489.0,6354.0,2666.0,3684.0,982.0,0.0,286.0,0.5849,0.0,8.3217,3258.1413,2538.4,2.5245,3.0,6765.2188,6794.3
2,50.0,25200.1,852.0,12747.0,4483.0,8263.0,4005.0,0.0,398.0,0.4671,0.0,10.2638,2795.6575,2313.1,2.4648,2.0,4188.7607,3815.5
2,60.0,21600.1,730.0,12177.0,3896.0,8281.0,3194.0,0.0,377.0,0.5164,0.0,9.3342,2716.269,2218.2,2.4828,2.0,4703.3161,4305.2
2,60.0,18000.0,609.0,10140.0,3211.0,6926.0,2470.0,0.0,306.0,0.5025,0.0,9.4935,2546.1997,2052.1,2.4346,2.0,4523.6847,4219.5
2,50.0,28800.1,975.0,14689.0,5153.0,9535.0,4731.0,0.0,463.0,0.4749,0.0,10.1296,2828.3082,2307.8,2.4665,2.0,4277.2532,3833.6
2,40.0,36000.1,1219.0,17412.0,6330.0,11082.0,6167.0,0.0,534.0,0.4381,0.0,10.8539,2859.0757,2203.0,2.4176,2.0,3808.9839,3230.2
2,50.0,32400.1,1096.0,16632.0,5840.0,10790.0,5478.0,0.0,530.0,0.4836,0.0,10.0189,2860.3172,2336.1,2.4698,2.0,4357.8286,3859.9
2,70.0,18000.0,609.0,10096.0,3277.0,6819.0,2327.0,0.0,335.0,0.5501,0.0,8.7821,2857.0316,2384.1,2.3851,2.0,5099.9168,4803.7
2,60.0,25200.1,852.0,14285.0,4591.0,9694.0,3932.0,0.0,448.0,0.5258,0.0,9.2478,2723.7996,2274.8,2.5022,2.0,4801.4463,4359.1
2,70.0,21600.1,730.0,12082.0,3963.0,8118.0,3028.0,0.0,430.0,0.589,0.0,8.2163,2990.813,2463.6,2.386,2.0,5368.5748,4977.8
2,60.0,28800.1,975.0,16333.0,5258.0,11075.0,4646.0,0.0,518.0,0.5313,0.0,9.1506,2742.311,2351.3,2.4942,2.0,4857.695,4376.8
2,50.0,36000.1,1219.0,18488.0,6511.0,11974.0,6176.0,0.0,611.0,0.5012,0.0,9.6563,2919.4403,2357.8,2.4566,2.0,4380.976,3887.8
2,60.0,32400.1,1096.0,18331.0,5925.0,12401.0,5333.0,0.0,581.0,0.5301,0.0,9.1979,2800.6926,2352.0,2.5164,2.0,4925.0788,4416.3
2,130.0,14400.0,489.0,6299.0,2673.0,3625.0,868.0,0.0,289.0,0.591,0.0,8.2491,3284.2367,2711.7,2.6263,3.0,6878.3882,6886.5
2,70.0,25200.1,852.0,14356.0,4615.0,9741.0,3754.0,0.0,495.0,0.581,0.0,8.3232,3037.46,2431.1,2.4,2.0,5478.5806,5039.5
2,80.0,18000.0,609.0,10538.0,3287.0,7250.0,2213.0,0.0,337.0,0.5534,0.0,8.7537,3001.7261,2570.8,2.5252,3.0,5618.3743,5201.0
2,80.0,21600.1,730.0,12423.0,3945.0,8477.0,2910.0,0.0,410.0,0.5616,0.0,8.622,3050.1761,2535.0,2.5195,3.0,5947.7772,5426.8
2,70.0,28800.1,975.0,16519.0,5304.0,11215.0,4471.0,0.0,570.0,0.5846,0.0,8.3053,3049.2863,2538.5,2.3877,2.0,5576.7631,5110.2
2,60.0,36000.1,1219.0,20382.0,6579.0,13801.0,6049.0,0.0,649.0,0.5324,0.0,9.1371,2849.1613,2392.8,2.51,2.0,4991.4005,4473.3
2,70.0,32400.1,1096.0,18626.0,5995.0,12631.0,5192.0,0.0,653.0,0.5958,0.0,8.1807,3049.9107,2530.2,2.3966,2.0,5694.382,5155.0
2,90.0,18000.0,609.0,9947.0,3288.0,6658.0,2031.0,0.0,343.0,0.5632,0.0,8.586,3119.0131,2397.8,2.5219,3.0,6101.4343,5597.9
2,80.0,25200.1,852.0,14588.0,4619.0,9969.0,3616.0,0.0,489.0,0.5739,0.0,8.4458,3038.9689,2489.5,2.5174,3.0,6096.8196,5546.1
2,90.0,21600.1,730.0,11943.0,3990.0,7953.0,2757.0,0.0,429.0,0.5877,0.0,8.3007,3322.6207,2613.1,2.5058,2.0,6494.3915,5906.2
2,140.0,14400.0,489.0,6525.0,2664.0,3859.0,762.0,0.0,280.0,0.5726,0.0,8.5143,3248.2461,2721.5,2.6464,3.0,7172.4253,7187.8
2,80.0,28800.1,975.0,16904.0,5326.0,11575.0,4313.0,0.0,577.0,0.5918,0.0,8.2305,3095.6544,2521.8,2.5113,3.0,6197.1966,5630.8
2,70.0,36000.1,1219.0,20773.0,6672.0,14099.0,5935.0,0.0,722.0,0.5923,0.0,8.241,3036.2465,2466.2,2.41,2.0,5746.9272,5204.2
2,80.0,32400.1,1096.0,18844.0,6001.0,12843.0,5030.0,0.0,657.0,0.5995,0.0,8.1339,3096.3549,2489.5,2.5342,3.0,6323.9403,5720.9
2,100.0,18000.0,609.0,9843.0,3330.0,6513.0,1886.0,0.0,358.0,0.5878,0.0,8.3017,3025.0749,2425.5,2.4693,2.0,6596.8647,6255.5
2,90.0,25200.1,852.0,13970.0,4649.0,9320.0,3480.0,0.0,504.0,0.5915,0.0,8.2242,3436.4478,2733.1,2.504,2.0,6742.458,6087.1
2,40.0,39600.1,1340.0,19127.0,7000.0,12126.0,6906.0,0.0,597.0,0.4455,0.0,10.7253,2880.9387,2186.7,2.4087,2.0,3831.532,3249.1
2,100.0,21600.1,730.0,11760.0,4015.0,7744.0,2638.0,0.0,443.0,0.6068,0.0,8.0632,3266.5438,2645.4,2.4898,2.0,7078.3745,6544.3
2,90.0,28800.1,975.0,16090.0,5367.0,10722.0,4209.0,0.0,596.0,0.6113,0.0,8.005,3474.0527,2799.2,2.4815,2.0,6887.4656,6202.0
2,80.0,36000.1,1219.0,20800.0,6710.0,14088.0,5785.0,0.0,743.0,0.6095,0.0,8.031,3207.0381,2532.6,2.5424,3.0,6391.8031,5771.9
2,150.0,14400.0,489.0,6167.0,2670.0,3494.0,702.0,0.0,276.0,0.5644,0.0,8.6739,3383.6069,3058.6,2.4928,2.0,7094.5746,6947.3
2,90.0,32400.1,1096.0,17910.0,6061.0,11849.0,4907.0,0.0,690.0,0.6296,0.0,7.7841,3536.4599,2863.3,2.4928,2.0,7011.6323,6308.6
2,50.0,39600.1,1340.0,20258.0,7168.0,13089.0,6891.0,0.0,671.0,0.5007,0.0,9.6826,2949.4347,2366.6,2.4545,2.0,4391.5059,3890.4
2,110.0,18000.0,609.0,8456.0,3308.0,5145.0,1738.0,0.0,356.0,0.5846,0.0,8.2921,3357.3649,2602.9,2.5225,3.0,7141.2953,6790.7
2,110.0,21600.1,730.0,10251.0,4023.0,6225.0,2436.0,0.0,452.0,0.6192,0.0,7.9004,3475.6186,2793.6,2.5442,3.0,7706.255,7175.0
2,100.0,25200.1,852.0,13703.0,4715.0,8986.0,3331.0,0.0,547.0,0.642,0.0,7.6197,3435.2651,2828.8,2.4826,2.0,7312.4619,6736.7
2,40.0,43200.1,1461.0,20864.0,7616.0,13248.0,7622.0,0.0,641.0,0.4387,0.0,10.8814,2906.8228,2186.7,2.4197,2.0,3868.3617,3257.4
2,100.0,28800.1,975.0,15563.0,5423.0,10140.0,4052.0,0.0,642.0,0.6585,0.0,7.447,3470.5051,2840.8,2.486,2.0,7552.0178,6937.4
2,60.0,39600.1,1340.0,22445.0,7237.0,15205.0,6795.0,0.0,715.0,0.5336,0.0,9.1217,2872.9729,2395.7,2.5105,2.0,5032.9716,4488.0
2,40.0,46800.1,1584.0,22608.0,8280.0,14325.0,8336.0,0.0,686.0,0.4331,0.0,11.07,3003.7122,2204.2,2.4184,2.0,3891.097,3267.6
2,90.0,36000.1,1219.0,19910.0,6786.0,13122.0,5670.0,0.0,788.0,0.6464,0.0,7.6117,3557.8522,2898.9,2.4962,2.0,7098.7433,6425.7
2,40.0,50400.1,1707.0,24449.0,8909.0,15539.0,9043.0,0.0,744.0,0.4359,0.0,10.9745,3010.1091,2221.9,2.4126,2.0,3902.6059,3269.6
2,40.0,46800.1,1584.0,22608.0,8280.0,14325.0,8336.0,0.0,686.0,0.4331,0.0,11.07,3003.7122,2204.2,2.4184,2.0,3891.097,3267.6
2,50.0,43200.1,1461.0,22376.0,7829.0,14547.0,7644.0,0.0,728.0,0.4983,0.0,9.7541,2967.988,2391.6,2.4588,2.0,4407.9422,3888.8
2,50.0,54000.1,1828.0,27866.0,9836.0,18029.0,9810.0,0.0,949.0,0.5191,0.0,9.3646,2991.2764,2350.0,2.471,2.0,4472.9005,3932.4
2,100.0,32400.1,1096.0,17493.0,6128.0,11365.0,4758.0,0.0,732.0,0.6679,0.0,7.3716,3516.3096,2867.0,2.5027,2.0,7660.142,7028.9
2,120.0,21600.1,730.0,9860.0,4078.0,5781.0,2301.0,0.0,485.0,0.6644,0.0,7.4082,3598.8852,2944.8,2.5526,3.0,8214.5759,7817.9
2,160.0,14400.0,489.0,6566.0,2683.0,3882.0,650.0,0.0,291.0,0.5951,0.0,8.2199,3493.6333,2784.9,2.5361,3.0,7394.9266,7316.3
2,50.0,46800.1,1584.0,24245.0,8514.0,15730.0,8346.0,0.0,797.0,0.5032,0.0,9.6826,2992.3488,2376.1,2.4668,2.0,4438.9149,3905.3
2,70.0,39600.1,1340.0,22782.0,7332.0,15449.0,6639.0,0.0,799.0,0.5963,0.0,8.1765,3065.2318,2463.6,2.4193,2.0,5768.0979,5215.8
2,130.0,18000.0,609.0,8139.0,3355.0,4783.0,1455.0,0.0,383.0,0.6289,0.0,7.7598,3448.1138,2711.7,2.6084,3.0,7759.9627,7589.8
2,60.0,46800.1,1584.0,26776.0,8598.0,18176.0,8234.0,0.0,867.0,0.5473,0.0,8.917,2951.4946,2446.2,2.5087,2.0,5074.2642,4504.4
2,110.0,28800.1,975.0,14137.0,5437.0,8697.0,3904.0,0.0,650.0,0.6667,0.0,7.3646,3558.6348,2833.2,2.5231,3.0,8251.6819,7651.8
2,110.0,25200.1,852.0,12261.0,4724.0,7537.0,3202.0,0.0,562.0,0.6596,0.0,7.4057,3514.4518,2809.2,2.5302,3.0,8080.3378,7465.0
2,50.0,46800.1,1584.0,24245.0,8514.0,15730.0,8346.0,0.0,797.0,0.5032,0.0,9.6826,2992.3488,2376.1,2.4668,2.0,4438.9149,3905.3
2,50.0,50400.1,1707.0,26048.0,9183.0,16864.0,9059.0,0.0,878.0,0.5144,0.0,9.459,2978.9871,2350.0,2.4704,2.0,4454.6038,3912.3
2,130.0,21600.1,730.0,10015.0,4067.0,5944.0,2172.0,0.0,485.0,0.6644,0.0,7.3856,3687.0033,2820.0,2.6412,3.0,8700.4972,8196.0
2,100.0,36000.1,1219.0,19425.0,6839.0,12586.0,5508.0,0.0,826.0,0.6776,0.0,7.2797,3565.3884,2888.1,2.5024,2.0,7765.8731,7107.1
2,40.0,68400.1,2315.0,33973.0,12191.0,21779.0,12644.0,0.0,1049.0,0.4531,0.0,10.6215,3038.4581,2238.0,2.4309,2.0,3967.7591,3291.1
2,40.0,72000.1,2436.0,35748.0,12824.0,22923.0,13308.0,0.0,1102.0,0.4524,0.0,10.637,3045.5579,2270.2,2.4247,2.0,3982.7127,3303.4
2,60.0,54000.1,1828.0,30778.0,9966.0,20812.0,9703.0,0.0,1018.0,0.5569,0.0,8.7898,2944.5232,2439.2,2.4951,2.0,5129.0913,4541.5
2,80.0,43200.1,1461.0,24890.0,8084.0,16803.0,7278.0,0.0,928.0,0.6352,0.0,7.7112,3234.6293,2558.9,2.5582,3.0,6472.0413,5817.0
2,80.0,39600.1,1340.0,22824.0,7385.0,15437.0,6543.0,0.0,838.0,0.6254,0.0,7.8126,3214.2635,2541.0,2.5525,3.0,6448.8886,5797.2
2,40.0,57600.1,1949.0,28277.0,10209.0,18067.0,10511.0,0.0,855.0,0.4387,0.0,10.9404,3030.5325,2244.9,2.4304,2.0,3941.9282,3280.3
2,110.0,32400.1,1096.0,15787.0,6103.0,9682.0,4576.0,0.0,745.0,0.6797,0.0,7.1919,3697.2434,2871.1,2.5141,3.0,8377.0487,7774.8
2,120.0,28800.1,975.0,13157.0,5471.0,7685.0,3747.0,0.0,667.0,0.6841,0.0,7.2024,3656.822,2836.4,2.5622,3.0,8885.159,8338.5
2,60.0,46800.1,1584.0,26776.0,8598.0,18176.0,8234.0,0.0,867.0,0.5473,0.0,8.917,2951.4946,2446.2,2.5087,2.0,5074.2642,4504.4
2,70.0,46800.1,1584.0,26709.0,8712.0,17995.0,8126.0,0.0,953.0,0.6016,0.0,8.1417,3147.5061,2564.7,2.4533,2.0,5824.8901,5226.6
2,60.0,50400.1,1707.0,28773.0,9295.0,19477.0,8942.0,0.0,943.0,0.5524,0.0,8.8568,2955.5492,2458.0,2.5005,2.0,5102.9216,4518.3
2,170.0,14400.0,489.0,6309.0,2668.0,3639.0,570.0,0.0,280.0,0.5726,0.0,8.5286,3605.9621,3098.5,2.4821,2.0,7492.2909,7600.0
2,40.0,61200.1,2071.0,30156.0,10878.0,19275.0,11208.0,0.0,918.0,0.4433,0.0,10.8497,3025.3295,2254.1,2.4216,2.0,3944.0028,3283.2
2,120.0,25200.1,852.0,11565.0,4760.0,6805.0,3042.0,0.0,573.0,0.6725,0.0,7.3072,3618.0832,2836.4,2.5585,3.0,8667.4443,8143.7
2,140.0,18000.0,609.0,8281.0,3362.0,4918.0,1386.0,0.0,377.0,0.619,0.0,7.9178,3618.6199,3006.7,2.6499,3.0,8068.6209,7879.2
2,50.0,68400.1,2315.0,35577.0,12525.0,23051.0,12738.0,0.0,1199.0,0.5179,0.0,9.4462,2996.2209,2366.9,2.4629,2.0,4482.8204,3914.1
2,140.0,21600.1,730.0,10009.0,4049.0,5958.0,2127.0,0.0,467.0,0.6397,0.0,7.6702,3895.246,3056.9,2.621,3.0,9025.6077,8495.8
2,70.0,54000.1,1828.0,30965.0,10085.0,20879.0,9607.0,0.0,1114.0,0.6094,0.0,8.053,3192.0263,2581.2,2.4533,2.0,5853.2137,5235.4
2,110.0,36000.1,1219.0,17668.0,6827.0,10841.0,5339.0,0.0,839.0,0.6883,0.0,7.1371,3765.9162,2912.2,2.5232,3.0,8487.7548,7881.1
2,50.0,72000.1,2436.0,37386.0,13212.0,24173.0,13446.0,0.0,1278.0,0.5246,0.0,9.338,3011.8328,2375.6,2.4687,2.0,4484.192,3916.9
2,50.0,57600.1,1949.0,29744.0,10500.0,19244.0,10527.0,0.0,1009.0,0.5177,0.0,9.4063,2997.4959,2368.0,2.4718,2.0,4484.9064,3938.3
2,120.0,32400.1,1096.0,14785.0,6161.0,8623.0,4464.0,0.0,755.0,0.6889,0.0,7.1603,3721.5817,2959.8,2.5854,3.0,9062.0243,8451.2
2,70.0,46800.1,1584.0,26709.0,8712.0,17995.0,8126.0,0.0,953.0,0.6016,0.0,8.1417,3147.5061,2564.7,2.4533,2.0,5824.8901,5226.6
2,90.0,43200.1,1461.0,23902.0,8119.0,15783.0,7152.0,0.0,949.0,0.6496,0.0,7.5553,3661.1428,2953.3,2.4942,2.0,7181.7114,6495.1
2,50.0,64800.1,2194.0,33619.0,11870.0,21748.0,12034.0,0.0,1138.0,0.5187,0.0,9.4306,2976.7808,2350.0,2.4596,2.0,4479.164,3916.8
2,90.0,39600.1,1340.0,21842.0,7448.0,14393.0,6418.0,0.0,864.0,0.6448,0.0,7.6204,3584.4795,2898.9,2.5081,3.0,7138.9842,6463.1
2,70.0,50400.1,1707.0,28805.0,9396.0,19406.0,8863.0,0.0,1036.0,0.6069,0.0,8.0695,3190.2458,2565.4,2.4546,2.0,5848.2307,5231.9
2,80.0,46800.1,1584.0,27040.0,8766.0,18272.0,7966.0,0.0,1007.0,0.6357,0.0,7.7051,3215.0852,2546.0,2.5541,3.0,6512.5618,5827.2
2,50.0,61200.1,2071.0,31614.0,11173.0,20439.0,11300.0,0.0,1069.0,0.5162,0.0,9.4518,2989.3808,2366.6,2.4602,2.0,4493.8993,3934.9
2,130.0,28800.1,975.0,13324.0,5488.0,7834.0,3663.0,0.0,680.0,0.6974,0.0,7.0706,3877.6732,3036.9,2.6412,3.0,9410.7502,8698.5
2,60.0,68400.1,2315.0,39035.0,12659.0,26374.0,12600.0,0.0,1313.0,0.5672,0.0,8.6413,2955.8627,2406.4,2.4836,2.0,5163.4704,4528.2
2,180.0,14400.0,489.0,6550.0,2691.0,3858.0,566.0,0.0,297.0,0.6074,0.0,8.0606,3134.665,2410.9,2.6027,3.0,7419.5113,7368.6
2,60.0,57600.1,1949.0,32874.0,10601.0,22271.0,10411.0,0.0,1076.0,0.5521,0.0,8.8522,2987.6665,2464.4,2.5028,2.0,5146.3157,4538.6
2,120.0,36000.1,1219.0,16689.0,6859.0,9830.0,5222.0,0.0,849.0,0.6965,0.0,7.0789,3789.1445,2997.4,2.5936,3.0,9220.4009,8610.6
2,60.0,72000.1,2436.0,41017.0,13311.0,27704.0,13285.0,0.0,1388.0,0.5698,0.0,8.5901,2930.2727,2392.8,2.4856,2.0,5183.2355,4539.9
2,150.0,21600.1,730.0,9512.0,4096.0,5416.0,1945.0,0.0,495.0,0.6781,0.0,7.2747,4038.7107,3323.8,2.5354,3.0,9664.6152,9236.5
2,60.0,64800.1,2194.0,37109.0,11985.0,25124.0,11892.0,0.0,1231.0,0.5611,0.0,8.736,2972.9228,2445.7,2.4931,2.0,5159.4822,4545.7
2,130.0,25200.1,852.0,11576.0,4766.0,6809.0,2883.0,0.0,579.0,0.6796,0.0,7.2314,3775.8347,2926.4,2.6459,3.0,9124.8018,8508.4
2,150.0,18000.0,609.0,7815.0,3367.0,4448.0,1234.0,0.0,386.0,0.6338,0.0,7.7228,3734.7078,3257.7,2.5285,3.0,8327.7712,7840.6
2,80.0,54000.1,1828.0,31143.0,10166.0,20976.0,9446.0,0.0,1187.0,0.6493,0.0,7.5644,3272.2494,2599.9,2.5653,3.0,6559.1685,5871.9
2,60.0,61200.1,2071.0,34999.0,11274.0,23723.0,11144.0,0.0,1148.0,0.5543,0.0,8.8206,2973.5166,2464.5,2.4948,2.0,5157.3864,4541.5
2,80.0,46800.1,1584.0,27040.0,8766.0,18272.0,7966.0,0.0,1007.0,0.6357,0.0,7.7051,3215.0852,2546.0,2.5541,3.0,6512.5618,5827.2
2,90.0,46800.1,1584.0,26140.0,8862.0,17277.0,7876.0,0.0,1041.0,0.6572,0.0,7.513,3702.8405,3019.9,2.5024,2.0,7218.7202,6522.3
2,130.0,32400.1,1096.0,15130.0,6196.0,8934.0,4333.0,0.0,789.0,0.7199,0.0,6.853,3966.9869,3066.8,2.6299,3.0,9627.6593,8918.3
2,80.0,50400.1,1707.0,29255.0,9485.0,19767.0,8710.0,0.0,1097.0,0.6426,0.0,7.6463,3233.2067,2558.9,2.5579,3.0,6533.3068,5852.6
2,100.0,39600.1,1340.0,21348.0,7537.0,13809.0,6271.0,0.0,933.0,0.6963,0.0,7.0782,3608.5975,2890.7,2.5188,3.0,7825.8382,7163.1
2,100.0,43200.1,1461.0,23263.0,8245.0,15018.0,6972.0,0.0,1020.0,0.6982,0.0,7.0833,3681.0166,2916.3,2.5275,3.0,7883.9291,7221.8
2,70.0,57600.1,1949.0,32993.0,10734.0,22256.0,10317.0,0.0,1182.0,0.6065,0.0,8.0812,3212.0315,2581.2,2.4628,2.0,5853.1215,5240.0
2,70.0,68400.1,2315.0,39049.0,12795.0,26254.0,12475.0,0.0,1413.0,0.6104,0.0,8.0552,3257.4979,2585.7,2.4437,2.0,5868.6993,5234.5
2,140.0,28800.1,975.0,13376.0,5486.0,7889.0,3544.0,0.0,675.0,0.6923,0.0,7.1274,4112.4729,3096.5,2.6459,3.0,9827.4766,9238.3
2,70.0,72000.1,2436.0,41141.0,13470.0,27669.0,13165.0,0.0,1496.0,0.6141,0.0,8.004,3285.5931,2618.6,2.4485,2.0,5886.166,5243.2
2,70.0,64800.1,2194.0,37062.0,12126.0,24936.0,11772.0,0.0,1342.0,0.6117,0.0,8.0358,3263.0351,2613.3,2.4545,2.0,5861.3369,5245.2
2,160.0,21600.1,730.0,9883.0,4088.0,5794.0,1869.0,0.0,486.0,0.6658,0.0,7.4115,3930.9986,3017.6,2.5597,3.0,9810.6227,9212.5
2,70.0,61200.1,2071.0,35035.0,11428.0,23606.0,11047.0,0.0,1262.0,0.6094,0.0,8.0555,3256.0055,2587.5,2.4731,2.0,5859.0195,5249.2
2,190.0,14400.0,489.0,6657.0,2676.0,3981.0,503.0,0.0,271.0,0.5542,0.0,8.8745,3266.3506,2673.4,2.5867,3.0,7530.2245,7336.2
2,90.0,54000.1,1828.0,30447.0,10240.0,20206.0,9335.0,0.0,1227.0,0.6712,0.0,7.3456,3668.1306,2974.8,2.498,2.0,7243.2947,6549.3
2,90.0,46800.1,1584.0,26140.0,8862.0,17277.0,7876.0,0.0,1041.0,0.6572,0.0,7.513,3702.8405,3019.9,2.5024,2.0,7218.7202,6522.3
2,160.0,18000.0,609.0,8347.0,3408.0,4939.0,1202.0,0.0,396.0,0.6502,0.0,7.6061,3785.1437,2967.7,2.5657,3.0,8440.3957,8198.7
2,90.0,50400.1,1707.0,28210.0,9570.0,18640.0,8607.0,0.0,1144.0,0.6702,0.0,7.3654,3691.3,2981.9,2.4983,2.0,7237.762,6541.4
2,140.0,25200.1,852.0,11817.0,4771.0,7045.0,2851.0,0.0,568.0,0.6667,0.0,7.3996,3903.3801,3060.4,2.6268,3.0,9543.8608,8961.1
2,100.0,46800.1,1584.0,25278.0,8939.0,16336.0,7744.0,0.0,1106.0,0.6982,0.0,7.0823,3698.8571,2955.2,2.519,3.0,7958.3995,7295.7
2,80.0,57600.1,1949.0,33135.0,10859.0,22276.0,10193.0,0.0,1266.0,0.6496,0.0,7.5774,3292.0517,2620.9,2.5616,3.0,6568.5547,5891.3
2,140.0,32400.1,1096.0,15053.0,6215.0,8838.0,4268.0,0.0,794.0,0.7245,0.0,6.8275,4229.6433,3186.7,2.6234,3.0,10057.4377,9463.4
2,80.0,68400.1,2315.0,38984.0,12893.0,26091.0,12321.0,0.0,1506.0,0.6505,0.0,7.5611,3361.424,2716.3,2.5398,3.0,6585.119,5895.4
2,110.0,39600.1,1340.0,19614.0,7497.0,12114.0,6077.0,0.0,926.0,0.691,0.0,7.0961,3738.6191,2879.4,2.5227,3.0,8573.9056,7967.0
2,80.0,61200.1,2071.0,35064.0,11529.0,23535.0,10932.0,0.0,1347.0,0.6504,0.0,7.559,3293.2472,2610.5,2.5583,3.0,6563.2196,5891.3
2,80.0,72000.1,2436.0,40879.0,13571.0,27308.0,13027.0,0.0,1585.0,0.6507,0.0,7.5621,3349.6556,2700.1,2.5319,3.0,6622.6756,5925.6
2,150.0,28800.1,975.0,13026.0,5509.0,7516.0,3369.0,0.0,702.0,0.72,0.0,6.8476,4207.9519,3351.5,2.5513,3.0,10551.3872,10147.7
2,170.0,21600.1,730.0,9594.0,4086.0,5508.0,1764.0,0.0,483.0,0.6616,0.0,7.4596,4076.1062,3236.4,2.5362,2.0,10247.0253,9586.8
2,100.0,46800.1,1584.0,25278.0,8939.0,16336.0,7744.0,0.0,1106.0,0.6982,0.0,7.0823,3698.8571,2955.2,2.519,3.0,7958.3995,7295.7
2,200.0,14400.0,489.0,6762.0,2687.0,4072.0,452.0,0.0,281.0,0.5746,0.0,8.5623,3397.6669,2675.7,2.6085,3.0,7917.3431,7763.6
2,100.0,50400.1,1707.0,27249.0,9640.0,17608.0,8427.0,0.0,1203.0,0.7047,0.0,7.0133,3690.885,2926.2,2.5087,2.0,7993.6015,7333.1
2,140.0,36000.1,1219.0,16713.0,6914.0,9799.0,4994.0,0.0,886.0,0.7268,0.0,6.8036,4252.1921,3242.4,2.6027,3.0,10260.8517,9664.9
2,170.0,18000.0,609.0,7948.0,3389.0,4557.0,1050.0,0.0,394.0,0.647,0.0,7.6015,3875.2792,3163.1,2.5381,2.0,8590.4136,8602.5
2,90.0,57600.1,1949.0,32408.0,10908.0,21499.0,10017.0,0.0,1309.0,0.6716,0.0,7.3331,3666.1299,2910.4,2.4966,2.0,7277.2473,6601.5
2,120.0,39600.1,1340.0,18199.0,7539.0,10658.0,5921.0,0.0,939.0,0.7007,0.0,7.0288,3940.8215,3087.0,2.5793,3.0,9287.7965,8670.5
2,150.0,32400.1,1096.0,14654.0,6236.0,8417.0,4099.0,0.0,822.0,0.75,0.0,6.5864,4246.508,3349.4,2.5462,3.0,10748.9348,10341.9
2,150.0,25200.1,852.0,11335.0,4802.0,6531.0,2669.0,0.0,592.0,0.6948,0.0,7.1115,4137.7949,3349.7,2.5507,3.0,10257.9821,9808.0
2,110.0,46800.1,1584.0,23273.0,8925.0,14347.0,7551.0,0.0,1127.0,0.7115,0.0,6.9193,3819.336,2975.1,2.535,3.0,8684.1736,8026.2
2,90.0,68400.1,2315.0,38558.0,13014.0,25543.0,12229.0,0.0,1578.0,0.6816,0.0,7.2471,3665.9646,2953.3,2.4987,2.0,7309.3816,6637.9
2,160.0,28800.1,975.0,13156.0,5535.0,7620.0,3317.0,0.0,720.0,0.7385,0.0,6.6875,4218.9396,3232.6,2.5764,3.0,10854.2532,10224.6
2,120.0,43200.1,1461.0,19976.0,8250.0,11725.0,6694.0,0.0,1047.0,0.7166,0.0,6.8797,4003.8384,3175.3,2.5903,3.0,9359.6662,8748.8
